month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,change
01/05/13,Cotton,4211.79,3931.71,4382.32,India,-202.46
01/04/13,Cotton,4414.25,4111.12,4562.9,India,-60.87
01/03/13,Cotton,4475.12,4145.88,4620.02,India,330.3
01/02/13,Cotton,4144.82,3874.14,4259.57,India,105.16
01/01/13,Cotton,4039.66,3787.9,4136.95,India,-15.29
01/12/12,Cotton,4054.95,3833.19,4149.54,India,-62.72
01/11/12,Cotton,4117.67,3897.9,4222.41,India,77.06
01/10/12,Cotton,4040.61,3709.07,4216.15,India,237.51
01/09/12,Cotton,3803.1,3383.89,4079.65,India,-385.29
01/08/12,Cotton,4188.39,3857.77,4399.78,India,64.92
01/07/12,Cotton,4123.47,3789,4340.81,India,485.82
01/06/12,Cotton,3637.65,3344.05,3820.31,India,-64.56
01/05/12,Cotton,3702.21,3394.6,3888.13,India,-13.08
01/04/12,Cotton,3715.29,3359.79,3893.35,India,-70.65
01/03/12,Cotton,3785.94,3436.5,3944.6,India,-250.47
01/02/12,Cotton,4036.41,3711.03,4166.8,India,-125.97
01/01/12,Cotton,4162.38,3854,4296.47,India,211.89
01/12/11,Cotton,3950.49,3695.69,4063.71,India,-194.06
01/11/11,Cotton,4144.55,3871.86,4267.93,India,-22.54
01/10/11,Cotton,4167.09,3716.72,4395.64,India,392.65
01/09/11,Cotton,3774.44,3322.87,4044.07,India,292.52
01/08/11,Cotton,3481.92,3158.38,3706.59,India,156.56
01/07/11,Cotton,3325.36,2995.45,3573.41,India,-30.79
01/06/11,Cotton,3356.15,2921.8,3700.84,India,-255.02
01/05/11,Cotton,3611.17,3148.76,3991.19,India,-1688.77
01/04/11,Cotton,5299.94,4786.84,5650.3,India,-585.89
01/03/11,Cotton,5885.83,5384.05,6144.37,India,61.3
01/02/11,Cotton,5824.53,5315.6,6078.57,India,1108.09
01/01/11,Cotton,4716.44,4380.21,4887.76,India,563.76
01/12/10,Cotton,4152.68,3856.58,4308.2,India,35.26
01/11/10,Cotton,4117.42,3859.54,4264.69,India,193.35
01/10/10,Cotton,3924.07,3608.64,4097.9,India,490.67
01/09/10,Cotton,3433.4,3002.22,3691.84,India,315.91
01/08/10,Cotton,3117.49,2827.34,3286.17,India,26.89
01/07/10,Cotton,3090.6,2743,3236.06,India,56.62
01/06/10,Cotton,3033.98,2686.8,3201.61,India,105.84
01/05/10,Cotton,2928.14,2625.28,3079.33,India,-190.4
01/04/10,Cotton,3118.54,2888.32,3237.01,India,-12.39
01/03/10,Cotton,3130.93,2918.61,3225.62,India,33.23
01/02/10,Cotton,3097.7,2881.27,3198.82,India,-75.2
01/01/10,Cotton,3172.9,2946.8,3257.02,India,
01/03/25,Coffee,29354.55,29106.06,29369.7,India,-665.29
01/02/25,Coffee,30019.84,29614.29,30053.17,India,4348.05
01/01/25,Coffee,25671.79,25275.61,25730.13,India,900.12
01/12/24,Coffee,24771.67,24511.46,24873.33,India,800.24
01/11/24,Coffee,23971.43,23876.67,24009.52,India,-678
01/10/24,Coffee,24649.43,24529.89,24687.36,India,-162.33
01/09/24,Coffee,24811.76,24720,24874.12,India,2865.93
01/08/24,Coffee,21945.83,21795.83,21702.78,India,770.15
01/07/24,Coffee,21175.68,21025.68,21244.59,India,804.04
01/06/24,Coffee,20371.64,20083.58,20431.34,India,792.15
01/05/24,Coffee,19579.49,19333.33,19175.64,India,1076.32
01/04/24,Coffee,18503.17,18280.95,18623.81,India,2546.15
01/03/24,Coffee,15957.02,15781.58,16017.54,India,138.99
01/02/24,Coffee,15818.03,15708.2,15878.69,India,-2150.72
01/01/24,Coffee,17968.75,17840,18002.5,India,944.46
01/12/23,Coffee,17024.29,16900,17067.14,India,-22.46
01/11/23,Coffee,17046.75,16901.3,17088.31,India,122.87
01/10/23,Coffee,16923.88,16764.18,16952.24,India,-143.28
01/09/23,Coffee,17067.16,16905.97,17161.19,India,-1687.08
01/08/23,Coffee,18754.24,18555.93,18855.08,India,349.69
01/07/23,Coffee,18404.55,18272.73,18492.42,India,-840.19
01/06/23,Coffee,19244.74,19090.79,19332.89,India,1799.29
01/05/23,Coffee,17445.45,17318.18,17503.64,India,665.02
01/04/23,Coffee,16780.43,16641.3,16902.17,India,2075.59
01/03/23,Coffee,14704.84,14474.19,14751.61,India,590.26
01/02/23,Coffee,14114.58,13993.75,14179.17,India,1632.91
01/01/23,Coffee,12481.67,12383.33,12525,India,-91.06
01/12/22,Coffee,12572.73,12474.55,12623.64,India,575
01/11/22,Coffee,11997.73,11914.93,12044.53,India,-729.73
01/10/22,Coffee,12727.46,12645.07,12778.87,India,-707.22
01/09/22,Coffee,13434.68,13351.61,13474.19,India,704.83
01/08/22,Coffee,12729.85,12535.82,12885.07,India,285.99
01/07/22,Coffee,12443.86,12301.75,12549.12,India,-1045.56
01/06/22,Coffee,13489.42,13273.08,13657.69,India,1245.22
01/05/22,Coffee,12244.2,12128.99,12321.74,India,1001.05
01/04/22,Coffee,11243.15,11158.9,11291.78,India,2469.58
01/03/22,Coffee,8773.57,8674.29,8840,India,-1787.07
01/02/22,Coffee,10560.64,10300,10742.42,India,471.82
01/01/22,Coffee,10088.82,9698.68,10447.37,India,113.82
01/12/21,Coffee,9975,9612.82,10314.1,India,313.96
01/11/21,Coffee,9661.04,9298.7,9990.91,India,130.78
01/10/21,Coffee,9530.26,9150,9865.79,India,-61.52
01/09/21,Coffee,9591.78,9184.93,9961.64,India,-999.13
01/08/21,Coffee,10590.91,10081.82,11025,India,521.52
01/07/21,Coffee,10069.39,9583.67,10524.49,India,13.58
01/06/21,Coffee,10055.81,9620.93,10430.23,India,-341.33
01/05/21,Coffee,10397.14,10094.29,10625.71,India,1994.51
01/04/21,Coffee,8402.63,8024.34,8732.89,India,-272.05
01/03/21,Coffee,8674.68,8320.25,8979.75,India,-664.56
01/02/21,Coffee,9339.24,9010.13,9657.59,India,-258.55
01/01/21,Coffee,9597.79,9286.76,9869.85,India,-132.49
01/12/20,Coffee,9730.28,9326.76,10083.1,India,-110.2
01/11/20,Coffee,9840.48,9414.29,10219.05,India,333.16
01/10/20,Coffee,9507.32,9151.22,9806.1,India,-724.03
01/09/20,Coffee,10231.35,10011.92,10366.15,India,-194.41
01/08/20,Coffee,10425.76,10123.48,10662.88,India,-1122.19
01/07/20,Coffee,11547.95,11271.23,11753.42,India,547.95
01/06/20,Coffee,11000,10668.35,11265.82,India,123.88
01/05/20,Coffee,10876.12,10598.51,11077.61,India,-7.49
01/04/20,Coffee,10883.61,10621.31,11063.93,India,929.68
01/03/20,Coffee,9953.93,9684.27,10157.3,India,215.79
01/02/20,Coffee,9738.14,9496.61,9922.03,India,48.23
01/01/20,Coffee,9689.91,9452.29,9850.46,India,-218.91
01/12/19,Coffee,9908.82,9686.27,10044.12,India,-163.68
01/11/19,Coffee,10072.5,9807.5,10260.83,India,-287.5
01/10/19,Coffee,10360,10072.17,10574.78,India,-935.5
01/09/19,Coffee,11295.5,11080.73,11416.67,India,-319.06
01/08/19,Coffee,11614.56,11515.53,11618.45,India,137.29
01/07/19,Coffee,11477.27,11169.09,12750,India,1130.48
01/06/19,Coffee,10346.79,10067.89,10539.45,India,134.29
01/05/19,Coffee,10212.5,9939.06,10400,India,374.57
01/04/19,Coffee,9837.93,9587.93,9996.55,India,204.05
01/03/19,Coffee,9633.88,9465.29,9720.66,India,708.88
01/02/19,Coffee,8925,8691.38,9081.9,India,-763.12
01/01/19,Coffee,9688.12,9402.97,9888.12,India,-78.04
01/12/18,Coffee,9766.16,9510.51,9961.21,India,-2879.49
01/11/18,Coffee,12645.65,12360.87,12857.61,India,1878.12
01/10/18,Coffee,10767.53,10427.27,11002.6,India,962.91
01/09/18,Coffee,9804.62,9717.31,9849.23,India,-1268.88
01/08/18,Coffee,11073.5,10965.5,11081.5,India,2241.22
01/07/18,Coffee,8832.28,8715.57,8857.85,India,548.12
01/06/18,Coffee,8284.16,8168.83,8309.35,India,828.4
01/05/18,Coffee,7455.76,7344.49,7498.39,India,113.26
01/04/18,Coffee,7342.5,7253,7362,India,-1738.23
01/03/18,Coffee,9080.73,8978.9,9107.34,India,72.57
01/02/18,Coffee,9008.16,8902.04,9050,India,128.16
01/01/18,Coffee,8880,8773.28,8919.66,India,-70.95
01/12/17,Coffee,8950.95,8842.24,8989.74,India,52.77
01/11/17,Coffee,8898.18,8788.18,8931.82,India,-191.73
01/10/17,Coffee,9089.91,8984.4,9122.48,India,-800.45
01/09/17,Coffee,9890.36,9790.36,9928.31,India,730.05
01/08/17,Coffee,9160.31,9057.73,9200.52,India,827.66
01/07/17,Coffee,8332.65,8246.94,8383.51,India,-258.7
01/06/17,Coffee,8591.35,8484.62,8655.77,India,3
01/05/17,Coffee,8588.35,8504.85,8626.21,India,-95.99
01/04/17,Coffee,8684.34,8602.41,8739.76,India,-145.03
01/03/17,Coffee,8829.37,8723.02,8900,India,-126.19
01/02/17,Coffee,8955.56,8850.93,9005.56,India,501.71
01/01/17,Coffee,8453.85,8360.68,8505.98,India,-155.09
01/12/16,Coffee,8608.94,8521.95,8650.41,India,-158.89
01/11/16,Coffee,8767.83,8651.3,8805.22,India,-884.25
01/10/16,Coffee,9652.08,9581.25,9715.62,India,451.17
01/09/16,Coffee,9200.91,9118.18,9262.73,India,481.53
01/08/16,Coffee,8719.38,8628.68,8755.04,India,1080.61
01/07/16,Coffee,7638.77,7546.74,7679.35,India,164.14
01/06/16,Coffee,7474.63,7326.12,7533.96,India,729.55
01/05/16,Coffee,6745.08,6593.18,6855.68,India,326.66
01/04/16,Coffee,6418.42,6242.54,6557.46,India,359.86
01/03/16,Coffee,6058.56,5886.94,6194.59,India,-513.29
01/02/16,Coffee,6571.85,6398.74,6699.58,India,59.35
01/01/16,Coffee,6512.5,6305.5,6653.5,India,-275
01/12/15,Coffee,6787.5,6596.43,6933.48,India,-2285.47
01/11/15,Coffee,9072.97,8888.29,9249.55,India,-292.6
01/10/15,Coffee,9365.57,9169.34,9510.38,India,369.92
01/09/15,Coffee,8995.65,8812.72,9163.89,India,-309.71
01/08/15,Coffee,9305.36,9119.04,9462.73,India,-852.12
01/07/15,Coffee,10157.48,9940.19,10318.69,India,730.25
01/06/15,Coffee,9427.23,9184.16,9613.37,India,-386.58
01/05/15,Coffee,9813.81,9588.57,9984.76,India,-811.53
01/04/15,Coffee,10625.34,10380.82,10865.75,India,638.8
01/03/15,Coffee,9986.54,9745.19,10216.35,India,-439.9
01/02/15,Coffee,10426.44,10197.12,10605.77,India,-225.99
01/01/15,Coffee,10652.43,10412.14,10852.43,India,368.63
01/12/14,Coffee,10283.8,10070.37,10471.3,India,-655.03
01/11/14,Coffee,10938.83,10746.12,11101.21,India,-149.78
01/10/14,Coffee,11088.61,10876.24,11294.06,India,1173.68
01/09/14,Coffee,9914.93,9640.3,10135.82,India,-452.57
01/08/14,Coffee,10367.5,10128.12,10611.25,India,-787.1
01/07/14,Coffee,11154.6,10686.21,11521.84,India,-1964.97
01/06/14,Coffee,13119.57,12572.34,13524.73,India,-518.21
01/05/14,Coffee,13637.78,13047.73,14123.58,India,184.59
01/04/14,Coffee,13453.19,12878.01,13888.65,India,768.16
01/03/14,Coffee,12685.03,12394.92,13059.89,India,1158.12
01/02/14,Coffee,11526.91,11257.43,11870.29,India,647.41
01/01/14,Coffee,10879.5,10627.75,11207,India,-270.18
01/12/13,Coffee,11149.68,10821.66,11472.61,India,-1278.14
01/11/13,Coffee,12427.82,12190.98,12757.14,India,-497.63
01/10/13,Coffee,12925.45,12585.45,13412.73,India,121.45
01/09/13,Coffee,12804,12596,13060.8,India,211.44
01/08/13,Coffee,12592.56,12471.31,12726.64,India,32.89
01/07/13,Coffee,12559.67,12317.33,12791.67,India,-1045.95
01/06/13,Coffee,13605.62,13318.22,13949.22,India,295.86
01/05/13,Coffee,13309.76,13094.31,13565.04,India,423.85
01/04/13,Coffee,12885.91,12550.67,13222.82,India,298.6
01/03/13,Coffee,12587.31,12104.23,12966.15,India,112.05
01/02/13,Coffee,12475.26,11927.32,12906.19,India,-289.47
01/01/13,Coffee,12764.73,12240.31,13024.03,India,-329.37
01/12/12,Coffee,13094.1,12640.62,13302.08,India,-5140.36
01/11/12,Coffee,18234.46,17816.55,18464.86,India,-944.33
01/10/12,Coffee,19178.79,18746.97,19361.36,India,3889.48
01/09/12,Coffee,15289.31,14826.81,15440.95,India,3087.23
01/08/12,Coffee,12202.08,11784.17,12258.33,India,-806.86
01/07/12,Coffee,13008.94,12606.29,13049.01,India,133.24
01/06/12,Coffee,12875.7,12437.68,12945.77,India,195.54
01/05/12,Coffee,12680.16,12065.87,12768.65,India,1072.47
01/04/12,Coffee,11607.69,11005.49,11660.99,India,247.27
01/03/12,Coffee,11360.42,10860.07,11443.45,India,304.1
01/02/12,Coffee,11056.32,10516.05,11153.16,India,-125.08
01/01/12,Coffee,11181.4,10457.93,11363.41,India,-873.23
01/12/11,Coffee,12054.63,10736.45,12221.3,India,-3662.04
01/11/11,Coffee,15716.67,14285.19,16135.8,India,503.24
01/10/11,Coffee,15213.43,14441.79,15529.85,India,1740.51
01/09/11,Coffee,13472.92,12547.92,13653.12,India,-4309.43
01/08/11,Coffee,17782.35,16710.78,18028.43,India,496.39
01/07/11,Coffee,17285.96,16405.79,17618.42,India,-198.35
01/06/11,Coffee,17484.31,16976.47,17791.18,India,1352.64
01/05/11,Coffee,16131.67,15598.33,16532.5,India,767.72
01/04/11,Coffee,15363.95,15102.33,15618.6,India,1893.36
01/03/11,Coffee,13470.59,13080,13844.71,India,146.91
01/02/11,Coffee,13323.68,13051.32,14095.39,India,-1955.83
01/01/11,Coffee,15279.51,14487.7,15876.23,India,-1418.82
01/12/10,Coffee,16698.33,15503.33,17381.11,India,713.19
01/11/10,Coffee,15985.14,15355.41,16491.89,India,973.07
01/10/10,Coffee,15012.07,13974.14,15293.1,India,4630.55
01/09/10,Coffee,10381.52,10186.96,10570.65,India,-1028.05
01/08/10,Coffee,11409.57,11200,11617.02,India,1573.06
01/07/10,Coffee,9836.51,9662.5,10006.58,India,2116.24
01/06/10,Coffee,7720.27,7583.11,7857.43,India,531.63
01/05/10,Coffee,7188.64,7027.27,7350,India,996.05
01/04/10,Coffee,6192.59,6094.44,6289.81,India,469.55
01/03/10,Coffee,5723.04,5625.87,5813.74,India,-906.13
01/02/10,Coffee,6629.17,6554.17,6708.33,India,-1450
01/01/10,Coffee,8079.17,7912.5,8233.33,India,
01/10/22,Tea,27000,26000,27050,India,12000
01/11/18,Tea,15000,14000,16000,India,-15250
01/09/18,Tea,30250,29600,30900,India,858.7
01/08/18,Tea,29391.3,28739.13,30043.48,India,-525.37
01/07/18,Tea,29916.67,29041.67,30791.67,India,634.06
01/06/18,Tea,29282.61,28695.65,29869.57,India,-425.72
01/05/18,Tea,29708.33,29125,30291.67,India,208.33
01/03/18,Tea,29500,29000,30000,India,0
01/02/18,Tea,29500,29000,30000,India,1944.44
01/01/18,Tea,27555.56,27000,28166.67,India,-1944.44
01/12/17,Tea,29500,29000,30000,India,-7.89
01/11/17,Tea,29507.89,29013.16,30000,India,-492.11
01/10/17,Tea,30000,29500,30500,India,384.62
01/09/17,Tea,29615.38,29073.08,30134.62,India,1582.05
01/08/17,Tea,28033.33,27555.56,28511.11,India,-1328.74
01/07/17,Tea,29362.07,28862.07,29862.07,India,-214.85
01/06/17,Tea,29576.92,29076.92,30076.92,India,76.92
01/05/17,Tea,29500,29000,30000,India,173.91
01/04/17,Tea,29326.09,28826.09,29826.09,India,-198.91
01/03/17,Tea,29525,29025,30025,India,964.39
01/02/17,Tea,28560.61,28060.61,29060.61,India,46.32
01/01/17,Tea,28514.29,28014.29,29014.29,India,-659.71
01/12/16,Tea,29174,28690,29650,India,-328.38
01/11/16,Tea,29502.38,29000,30000,India,7.14
01/10/16,Tea,29495.24,28988.1,29988.1,India,173.81
01/09/16,Tea,29321.43,28821.43,29821.43,India,1080.25
01/08/16,Tea,28241.18,27750,28732.35,India,-776.68
01/07/16,Tea,29017.86,28517.86,29517.86,India,1461.45
01/06/16,Tea,27556.41,27064.1,28048.72,India,-1283.3
01/05/16,Tea,28839.71,28352.94,29326.47,India,339.71
01/04/16,Tea,28500,28000,29000,India,163.33
01/03/16,Tea,28336.67,28076.67,28596.67,India,580.86
01/02/16,Tea,27755.81,27700,27800.12,India,-134.89
01/01/16,Tea,27890.7,27602.33,28109.3,India,-587.68
01/12/15,Tea,28478.38,28281.08,28567.57,India,1432.23
01/11/15,Tea,27046.15,26971.79,27120.51,India,2887.33
01/10/15,Tea,24158.82,24070.59,24266.67,India,352.5
01/09/15,Tea,23806.32,23614.04,23938.6,India,-1.3
01/08/15,Tea,23807.62,23565.24,23967.78,India,445.56
01/07/15,Tea,23362.06,23174.95,23485.26,India,771.06
01/06/15,Tea,22591,22348.6,22794,India,-2030.03
01/05/15,Tea,24621.03,24570.51,24670.26,India,892.09
01/04/15,Tea,23728.94,23605.91,23800.45,India,1015.41
01/03/15,Tea,22713.53,22409.85,22903.68,India,78.81
01/02/15,Tea,22634.72,22145.14,22973.75,India,-546.62
01/01/15,Tea,23181.34,22906.86,23325.81,India,305.67
01/12/14,Tea,22875.67,22543.73,23017.46,India,769.74
01/11/14,Tea,22105.93,21592.59,22272.96,India,724.04
01/10/14,Tea,21381.89,20663.51,21704.05,India,-3152.07
01/09/14,Tea,24533.96,23401.89,25164.15,India,-1450.82
01/08/14,Tea,25984.78,24847.83,26434.78,India,5983.41
01/07/14,Tea,20001.37,19015.07,20360.27,India,3328.53
01/06/14,Tea,16672.84,16094.83,17021.55,India,-1024.41
01/05/14,Tea,17697.25,17055.96,18041.28,India,-428.1
01/04/14,Tea,18125.35,17439.44,18305.63,India,-1383.93
01/03/14,Tea,19509.28,18770.62,19832.99,India,1768.77
01/02/14,Tea,17740.51,17175.91,18003.28,India,-656.76
01/01/14,Tea,18397.27,17771.48,18714.84,India,-2463.2
01/12/13,Tea,20860.47,20000,21418.6,India,643.6
01/11/13,Tea,20216.87,19373.49,20740.96,India,2170.26
01/10/13,Tea,18046.61,17440.68,18411.02,India,692.13
01/09/13,Tea,17354.48,16776.12,17608.96,India,102.66
01/08/13,Tea,17251.82,16722.63,17467.15,India,-16.64
01/07/13,Tea,17268.46,16724.83,17449.66,India,-107.43
01/06/13,Tea,17375.89,16808.51,17597.16,India,817.5
01/05/13,Tea,16558.39,15656.93,16861.31,India,1186.49
01/04/13,Tea,15371.9,14710.74,15607.44,India,199.86
01/03/13,Tea,15172.04,14634.41,15354.84,India,-2108.97
01/02/13,Tea,17281.01,16417.72,17436.71,India,1559.93
01/01/13,Tea,15721.08,15019.61,15870.59,India,244.13
01/12/12,Tea,15476.95,14714.06,15598.44,India,-177.52
01/11/12,Tea,15654.47,15000,15813.01,India,832.92
01/10/12,Tea,14821.55,14254.31,14931.9,India,-2115.71
01/09/12,Tea,16937.26,16080.19,17137.74,India,3237.07
01/08/12,Tea,13700.19,12636.89,13819.9,India,-4659.36
01/07/12,Tea,18359.55,16724.72,18505.62,India,2419.15
01/06/12,Tea,15940.4,14742.42,16076.77,India,525.85
01/05/12,Tea,15414.55,14518.18,15520,India,467.3
01/04/12,Tea,14947.25,13883.52,15083.52,India,1355.91
01/03/12,Tea,13591.34,12717.32,13775.98,India,346.18
01/02/12,Tea,13245.16,12053.23,13497.54,India,-2798.68
01/01/12,Tea,16043.84,14556.16,16304.11,India,750.33
01/12/11,Tea,15293.51,13435.06,15625,India,920.43
01/11/11,Tea,14373.08,13016.67,14994.87,India,-65.94
01/10/11,Tea,14439.02,13109.76,14756.1,India,-2494.88
01/09/11,Tea,16933.9,15527.12,17010.17,India,947.36
01/08/11,Tea,15986.54,14765.38,16119.23,India,246.67
01/07/11,Tea,15739.87,14593.67,15906.33,India,-733.1
01/06/11,Tea,16472.97,15448.65,16601.35,India,-628.25
01/05/11,Tea,17101.22,15891.46,17317.07,India,20.57
01/04/11,Tea,17080.65,16174.6,17290.32,India,634.5
01/03/11,Tea,16446.15,15637.18,16638.46,India,-195.64
01/02/11,Tea,16641.79,15823.88,16870.15,India,280.89
01/01/11,Tea,16360.9,15550,16611.54,India,85.04
01/12/10,Tea,16275.86,15215.91,16670.45,India,18.28
01/11/10,Tea,16257.58,15424.24,16636.36,India,-680.88
01/10/10,Tea,16938.46,15784.62,18584.62,India,587.58
01/09/10,Tea,16350.88,15508.77,16947.37,India,-447.73
01/08/10,Tea,16798.61,15958.33,17263.89,India,-134.08
01/07/10,Tea,16932.69,16064.1,17192.31,India,28.69
01/06/10,Tea,16904,15994.67,17133.33,India,-142.03
01/05/10,Tea,17046.03,16114.29,17285.71,India,-582.23
01/04/10,Tea,17628.26,16495.65,17967.39,India,-50.53
01/03/10,Tea,17678.79,16522.73,18075.76,India,-73.94
01/02/10,Tea,17752.73,16578.18,18130.91,India,1019.4
01/01/10,Tea,16733.33,15741.38,17637.93,India,
01/02/25,Sugarcane,325,320.71,325,India,-15
01/01/25,Sugarcane,340,330.62,340,India,17.5
01/12/24,Sugarcane,322.5,322.5,322.5,India,-127.5
01/11/24,Sugarcane,450,375,525,India,-100
01/10/24,Sugarcane,550,400,700,India,125
01/09/24,Sugarcane,425,350,500,India,-125
01/08/24,Sugarcane,550,400,700,India,135
01/07/24,Sugarcane,415,357.86,472.14,India,72.14
01/06/24,Sugarcane,342.86,328.57,357.14,India,42.86
01/05/24,Sugarcane,300,300,300,India,-365.92
01/04/24,Sugarcane,665.92,578.42,703.42,India,345.3
01/03/24,Sugarcane,320.62,320.62,320.62,India,10.04
01/02/24,Sugarcane,310.58,310.58,310.58,India,31.15
01/01/24,Sugarcane,279.43,279.43,279.43,India,-16.07
01/12/23,Sugarcane,295.5,295.5,295.5,India,-4.5
01/11/23,Sugarcane,300,300,300,India,0
01/10/23,Sugarcane,300,300,300,India,0
01/09/23,Sugarcane,300,300,300,India,-10
01/07/23,Sugarcane,310,310,310,India,10
01/06/23,Sugarcane,300,300,300,India,5.88
01/05/23,Sugarcane,294.12,294.12,294.12,India,-4.04
01/04/23,Sugarcane,298.16,298.16,303.42,India,8.49
01/03/23,Sugarcane,289.67,286.89,290.22,India,-2
01/02/23,Sugarcane,291.67,291.67,292.08,India,0.75
01/01/23,Sugarcane,290.92,290.92,290.92,India,-40.41
01/12/22,Sugarcane,331.33,320.22,342.44,India,56.33
01/11/22,Sugarcane,275,275,275,India,-25
01/10/22,Sugarcane,300,300,300,India,0
01/09/22,Sugarcane,300,300,300,India,-3923
01/08/22,Sugarcane,4223,4112,4344.4,India,780.7
01/07/22,Sugarcane,3442.3,3338.3,3554.1,India,3142.3
01/06/22,Sugarcane,300,300,300,India,1.67
01/05/22,Sugarcane,298.33,296.62,298.33,India,2.18
01/04/22,Sugarcane,296.15,296.15,296.15,India,1.59
01/03/22,Sugarcane,294.56,292.29,297.11,India,-1.22
01/02/22,Sugarcane,295.78,295.16,295.78,India,-22.25
01/01/22,Sugarcane,318.03,299.61,339.61,India,21.27
01/12/21,Sugarcane,296.76,296.76,296.76,India,29.29
01/11/21,Sugarcane,267.47,267.21,268.42,India,-32.53
01/10/21,Sugarcane,300,300,300,India,-2375
01/09/21,Sugarcane,2675,2675,2675,India,2400
01/05/21,Sugarcane,275,275,275,India,-1725
01/04/21,Sugarcane,2000,1662.5,2000,India,1720.5
01/03/21,Sugarcane,279.5,279.5,279.5,India,-15
01/02/21,Sugarcane,294.5,294.5,294.5,India,7.5
01/01/21,Sugarcane,287,287,287.5,India,3.07
01/12/20,Sugarcane,283.93,282.5,283.93,India,-616.07
01/11/20,Sugarcane,900,800,1033.33,India,-2600
01/09/20,Sugarcane,3500,2200,3910,India,-500
01/07/20,Sugarcane,4000,3000,4500,India,3732.25
01/05/20,Sugarcane,267.75,267.75,267.75,India,-681.45
01/04/20,Sugarcane,949.2,949.2,949.2,India,680.87
01/03/20,Sugarcane,268.33,268.33,268.33,India,-2.92
01/02/20,Sugarcane,271.25,271.25,271.25,India,6.14
01/01/20,Sugarcane,265.11,265.11,265.11,India,240.11
01/10/19,Sugarcane,25,18,30,India,-275
01/08/19,Sugarcane,300,300,300,India,34.21
01/06/19,Sugarcane,265.79,265.79,265.79,India,0.46
01/05/19,Sugarcane,265.33,265.33,265.33,India,2.33
01/04/19,Sugarcane,263,263,263,India,3.1
01/03/19,Sugarcane,259.9,259.9,263.3,India,-12.3
01/02/19,Sugarcane,272.2,272.2,272.2,India,-2058.05
01/01/19,Sugarcane,2330.25,2205.25,2455.25,India,2069.25
01/12/18,Sugarcane,261,261,261,India,246
01/11/18,Sugarcane,15,10,20,India,0
01/10/18,Sugarcane,15,10,20,India,-215
01/08/18,Sugarcane,230,230,230,India,0
01/07/18,Sugarcane,230,230,230,India,0
01/06/18,Sugarcane,230,230,230,India,-30
01/04/18,Sugarcane,260,260,260,India,9.44
01/03/18,Sugarcane,250.56,250.56,251.11,India,-5.44
01/02/18,Sugarcane,256,256,256,India,6
01/01/18,Sugarcane,250,250,250,India,-2400
01/11/17,Sugarcane,2650,2600,2700,India,2420
01/08/17,Sugarcane,230,230,230,India,0
01/07/17,Sugarcane,230,230,230,India,-6.67
01/06/17,Sugarcane,236.67,236.67,236.67,India,-3.33
01/05/17,Sugarcane,240,240,240,India,-170
01/04/17,Sugarcane,410,410,410,India,-5.33
01/03/17,Sugarcane,415.33,401.67,436,India,185.33
01/02/17,Sugarcane,230,230,230,India,1.67
01/01/17,Sugarcane,228.33,228.33,228.33,India,-2735.96
01/12/16,Sugarcane,2964.29,2928.57,3000,India,-51.5
01/11/16,Sugarcane,3015.79,3007.89,3023.68,India,-984.21
01/10/16,Sugarcane,4000,4000,4000,India,3603.33
01/08/16,Sugarcane,396.67,305,493.33,India,35.49
01/07/16,Sugarcane,361.18,290.59,449.41,India,-49.19
01/06/16,Sugarcane,410.37,295.56,917.78,India,13.49
01/05/16,Sugarcane,396.88,293.75,507.81,India,-79.87
01/04/16,Sugarcane,476.75,406.75,554.25,India,138.82
01/03/16,Sugarcane,337.93,276.96,391.81,India,28.86
01/02/16,Sugarcane,309.07,271.57,348.71,India,-60.85
01/01/16,Sugarcane,369.92,285.92,453.92,India,-571.52
01/12/15,Sugarcane,941.44,797,1069.22,India,562.87
01/11/15,Sugarcane,378.57,378.57,378.57,India,143.57
01/08/15,Sugarcane,235,235,235,India,-187.5
01/07/15,Sugarcane,422.5,422.5,477.5,India,-65.83
01/06/15,Sugarcane,488.33,488.33,488.33,India,-183.1
01/05/15,Sugarcane,671.43,671.43,671.43,India,420.32
01/04/15,Sugarcane,251.11,251.11,251.11,India,0.35
01/03/15,Sugarcane,250.76,248.94,251.06,India,16.38
01/02/15,Sugarcane,234.38,226.25,236.88,India,-545.62
01/01/15,Sugarcane,780,741.25,818.75,India,550
01/12/14,Sugarcane,230,230,230,India,-106
01/11/14,Sugarcane,336,292,376,India,-89
01/10/14,Sugarcane,425,350,500,India,-3075
01/07/14,Sugarcane,3500,3000,4000,India,1613.33
01/06/14,Sugarcane,1886.67,1636.67,2136.67,India,1020.96
01/05/14,Sugarcane,865.71,794.29,941.43,India,-724.29
01/04/14,Sugarcane,1590,1399.09,1781.36,India,1373.33
01/03/14,Sugarcane,216.67,216.67,216.67,India,-51.66
01/02/14,Sugarcane,268.33,266.67,271.67,India,-3062.92
01/01/14,Sugarcane,3331.25,3000,3637.5,India,-338.75
01/12/13,Sugarcane,3670,3300,3980,India,3325
01/11/13,Sugarcane,345,295,395,India,-321.67
01/10/13,Sugarcane,666.67,466.67,866.67,India,659.67
01/09/13,Sugarcane,7,5,10,India,-1993
01/08/13,Sugarcane,2000,2000,2000,India,1100
01/07/13,Sugarcane,900,750,900,India,-80
01/06/13,Sugarcane,980,940,1120,India,140
